group,taxon_a,taxon_b,between_w2,within_reference_p95,exceeds_reference,centred_between_w2,centred_within_reference_p95,centred_exceeds_reference
orientation,Cirsium acaulon,Cirsium scariosum,0.2833000522594637,0.5618003068502412,False,0.2258679868857527,0.349003204916645,False
orientation,Cirsium acaulon,Cirsium serrulatum,0.4567547975142348,0.5618003068502412,False,0.2116159224538983,0.3483034512606258,False
orientation,Cirsium acaulon,Cirsium spinosissimum,0.2978488434799866,0.5618003068502412,False,0.2276929727232562,0.35438911675369383,False
orientation,Cirsium acaulon,Cirsium texanum,0.257678837801126,0.5618003068502412,False,0.2150416440459504,0.3647028429115879,False
orientation,Cirsium acaulon,Cirsium undulatum,0.3768250601652447,0.5618003068502412,False,0.2172417683804525,0.3628796499913803,False
orientation,Cirsium acaulon,Cirsium vulgare,0.314491771756917,0.5618003068502412,False,0.1834460704008774,0.3483034512606258,False
orientation,Cirsium altissimum,Cirsium arizonicum,0.3895668031221987,0.4837436729060158,False,0.2333297485173594,0.36786075488745756,False
orientation,Cirsium altissimum,Cirsium arvense,0.2629722684853889,0.4334066857390237,False,0.2217340155277415,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium brevistylum,0.2685743976662788,0.5017052793399563,False,0.2167309481818977,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium canum,0.477494473749435,0.4964749332966795,False,0.2282126689477369,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium carolinianum,0.3192016915844191,0.46185624551679094,False,0.2285216964341943,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium discolor,0.2664579418848912,0.4334066857390237,False,0.2022422508617287,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium edule,0.2250458368004734,0.4730021452678647,False,0.172907428593343,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium erisithales,0.8256405088280114,0.4882008051685364,True,0.2711695965585052,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium esculentum,0.2512120355088378,0.48472529418170046,False,0.199775392291793,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium flodmanii,0.6274113218436294,0.523729396531744,True,0.2558876217936615,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium helenioides,0.4118252002921913,0.4881828114679123,False,0.2463981444133123,0.36902187497600153,False
orientation,Cirsium altissimum,Cirsium heterophyllum,0.550332327921481,0.47092035460083753,True,0.2459639081556235,0.3623552726437313,False
orientation,Cirsium altissimum,Cirsium hookerianum,0.24948901240361,0.4334066857390237,False,0.1981695795177906,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium horridulum,0.2552046567982631,0.45704607833297967,False,0.1805244345012241,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium japonicum,0.253519714641188,0.4334066857390237,False,0.1850976904884973,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium mexicanum,0.2904486228059759,0.437290425146155,False,0.1949615608055782,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium muticum,0.4048501491692966,0.5560466402870015,False,0.2090466353291462,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium neomexicanum,0.2929541376306643,0.4334066857390237,False,0.2420694887855078,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium nuttallii,0.2978788204516203,0.47049460306245433,False,0.1913811008216506,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium occidentale,0.4095893126973894,0.4334066857390237,False,0.2235425832918525,0.36000585671055757,False
orientation,Cirsium altissimum,Cirsium ochrocentrum,0.3704340664915755,0.4334066857390237,False,0.2065902529635612,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium oleraceum,0.2080973609944548,0.4382678719738859,False,0.1854923486082369,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium palustre,0.3150577361325763,0.4430011135077764,False,0.2082935997462837,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium pumilum,0.4552698839490718,0.4334066857390237,True,0.2580832814039975,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium rivulare,0.5755390280860727,0.4334066857390237,True,0.262024053989733,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium scariosum,0.2739654769338197,0.4796073404808017,False,0.2068565480835963,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium serrulatum,0.4440881521678905,0.4386184736297499,True,0.2018706202251475,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium spinosissimum,0.2746536377392369,0.46538390580280886,False,0.1985899602756516,0.3562613549710584,False
orientation,Cirsium altissimum,Cirsium texanum,0.2519537348543932,0.4334066857390237,False,0.189367184631547,0.3647028429115879,False
orientation,Cirsium altissimum,Cirsium undulatum,0.423705345493448,0.47784811703587055,False,0.2324324369374231,0.3628796499913803,False
orientation,Cirsium altissimum,Cirsium vulgare,0.2935616102075467,0.44285886239412253,False,0.2159773061630376,0.3562613549710584,False
orientation,Cirsium arizonicum,Cirsium arvense,0.3764057935018384,0.4837436729060158,False,0.2323351950069416,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium brevistylum,0.4436417612899606,0.5017052793399563,False,0.2698898086944707,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium canum,0.3574722858872441,0.4964749332966795,False,0.2751316301425316,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium carolinianum,0.3064888505156887,0.4837436729060158,False,0.2882348240084493,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium discolor,0.3245822341038147,0.4837436729060158,False,0.2390477156940017,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium edule,0.441037564475685,0.4837436729060158,False,0.2418160149947613,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium erisithales,1.024830853523096,0.4882008051685364,True,0.3522378808818932,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium esculentum,0.3099669319982119,0.48472529418170046,False,0.2506344526300531,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium flodmanii,0.3990517075111629,0.523729396531744,False,0.2476238649186943,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium helenioides,0.2876596240418775,0.4881828114679123,False,0.2454950605264848,0.36902187497600153,False
orientation,Cirsium arizonicum,Cirsium heterophyllum,0.3400629658285596,0.4837436729060158,False,0.2227979370020531,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium hookerianum,0.4403126321083884,0.4837436729060158,False,0.2793553128641716,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium horridulum,0.2740537146381201,0.4837436729060158,False,0.2126552852941887,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium japonicum,0.3800849974039373,0.4837436729060158,False,0.2563869817903095,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium mexicanum,0.2459112270232376,0.4837436729060158,False,0.2104679256270595,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium muticum,0.2600430136445644,0.5560466402870015,False,0.246657202279654,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium neomexicanum,0.423474596556631,0.4837436729060158,False,0.3136081462787046,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium nuttallii,0.2710961487189788,0.4837436729060158,False,0.2292197346598268,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium occidentale,0.2735548321822689,0.4837436729060158,False,0.2191192235289114,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium ochrocentrum,0.268421991873037,0.4837436729060158,False,0.2257177476755016,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium oleraceum,0.3897232968354329,0.4837436729060158,False,0.2234574067419882,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium palustre,0.2867027659058817,0.4837436729060158,False,0.2247667676158677,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium pumilum,0.3943888018683019,0.4837436729060158,False,0.3409536928740356,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium rivulare,0.4344347411027402,0.4837436729060158,False,0.3054736768498287,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium scariosum,0.2848432662529117,0.4837436729060158,False,0.2312640680797501,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium serrulatum,0.3206518067882317,0.4837436729060158,False,0.2639701797793905,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium spinosissimum,0.5141645300250861,0.4837436729060158,True,0.2578218398140312,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium texanum,0.3455974560623643,0.4837436729060158,False,0.2766048240792912,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium undulatum,0.2883044399925792,0.4837436729060158,False,0.2213150139026303,0.36786075488745756,False
orientation,Cirsium arizonicum,Cirsium vulgare,0.2667924939788231,0.4837436729060158,False,0.2203799212936271,0.36786075488745756,False
orientation,Cirsium arvense,Cirsium brevistylum,0.2625745053231364,0.5017052793399563,False,0.2072070890923817,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium canum,0.4772718983631361,0.4964749332966795,False,0.2439370388606961,0.3388918509368512,False
orientation,Cirsium arvense,Cirsium carolinianum,0.303011937352083,0.46185624551679094,False,0.256249054495424,0.32872297291134844,False
orientation,Cirsium arvense,Cirsium discolor,0.3016091351094789,0.4291523599459036,False,0.2379041324190359,0.3244976133449396,False
orientation,Cirsium arvense,Cirsium edule,0.2597721844630855,0.4730021452678647,False,0.2047213757368146,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium erisithales,0.817413080388474,0.4882008051685364,True,0.2589758548603674,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium esculentum,0.2713620009253227,0.48472529418170046,False,0.209724509711026,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium flodmanii,0.6202241027680535,0.523729396531744,True,0.2698058905102662,0.32843433363327246,False
orientation,Cirsium arvense,Cirsium helenioides,0.4085748899525254,0.4881828114679123,False,0.256712446099767,0.36902187497600153,False
orientation,Cirsium arvense,Cirsium heterophyllum,0.5305468140945098,0.47092035460083753,True,0.2728722238406259,0.3623552726437313,False
orientation,Cirsium arvense,Cirsium hookerianum,0.2612505405933158,0.433244147326902,False,0.2228171870266806,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium horridulum,0.2852268920905106,0.45704607833297967,False,0.222110373793317,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium japonicum,0.2506898631294543,0.4291523599459036,False,0.1938200322919627,0.3465474400685055,False
orientation,Cirsium arvense,Cirsium mexicanum,0.2682160466780013,0.437290425146155,False,0.2148583011495423,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium muticum,0.4234561851698131,0.5560466402870015,False,0.2245131825868906,0.3300494557612836,False
orientation,Cirsium arvense,Cirsium neomexicanum,0.3150840964208529,0.4291523599459036,False,0.2629268676770628,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium nuttallii,0.2910577092796335,0.47049460306245433,False,0.1950993808623515,0.34649748195669666,False
orientation,Cirsium arvense,Cirsium occidentale,0.4539507341898581,0.43048104177593266,True,0.2248696328186124,0.36000585671055757,False
orientation,Cirsium arvense,Cirsium ochrocentrum,0.3359975415273319,0.4291523599459036,False,0.2094446975184405,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium oleraceum,0.2588435481045664,0.4382678719738859,False,0.2270397815044399,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium palustre,0.3265487824637737,0.4430011135077764,False,0.1992287589780566,0.3209776535349101,False
orientation,Cirsium arvense,Cirsium pumilum,0.4654569161228753,0.4291523599459036,True,0.2651770056118718,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium rivulare,0.5815263744080188,0.4291523599459036,True,0.279596753408431,0.3395300242276291,False
orientation,Cirsium arvense,Cirsium scariosum,0.2913148645068608,0.4796073404808017,False,0.2164060659029976,0.349003204916645,False
orientation,Cirsium arvense,Cirsium serrulatum,0.4511726062227373,0.4386184736297499,True,0.2397460402640485,0.3180383472574929,False
orientation,Cirsium arvense,Cirsium spinosissimum,0.2742020771382136,0.46538390580280886,False,0.2210444755357529,0.35438911675369383,False
orientation,Cirsium arvense,Cirsium texanum,0.2653742603586961,0.4291523599459036,False,0.1948015061070606,0.3647028429115879,False
orientation,Cirsium arvense,Cirsium undulatum,0.4337940372904677,0.47784811703587055,False,0.2180667525225749,0.3628796499913803,False
orientation,Cirsium arvense,Cirsium vulgare,0.2921825122213078,0.44285886239412253,False,0.2306692808400097,0.3265254240934929,False
orientation,Cirsium brevistylum,Cirsium canum,0.5873069219689615,0.5017052793399563,True,0.2974436831390062,0.3388918509368512,False
orientation,Cirsium brevistylum,Cirsium carolinianum,0.4339408523486164,0.5017052793399563,False,0.314455321393192,0.32872297291134844,False
orientation,Cirsium brevistylum,Cirsium discolor,0.3755485511434116,0.5017052793399563,False,0.2790145371212535,0.3244976133449396,False
orientation,Cirsium brevistylum,Cirsium edule,0.230679107229948,0.5017052793399563,False,0.2127044846586375,0.3069663072051496,False
orientation,Cirsium brevistylum,Cirsium erisithales,0.6991058577418306,0.5017052793399563,True,0.2443151129171865,0.31366221538790967,False
orientation,Cirsium brevistylum,Cirsium esculentum,0.3197399846299965,0.5017052793399563,False,0.2585016539755959,0.3069663072051496,False
orientation,Cirsium brevistylum,Cirsium flodmanii,0.7333257152511026,0.523729396531744,True,0.3021379411076701,0.32843433363327246,False
orientation,Cirsium brevistylum,Cirsium helenioides,0.5324014354293074,0.5017052793399563,True,0.2891445991672743,0.36902187497600153,False
orientation,Cirsium brevistylum,Cirsium heterophyllum,0.6810993047375902,0.5017052793399563,True,0.3262398182695603,0.3623552726437313,False
orientation,Cirsium brevistylum,Cirsium hookerianum,0.2901920399891992,0.5017052793399563,False,0.240248539861315,0.3069663072051496,False
orientation,Cirsium brevistylum,Cirsium horridulum,0.3806242431676793,0.5017052793399563,False,0.2441867358101104,0.3069663072051496,False
orientation,Cirsium brevistylum,Cirsium japonicum,0.3181489390433444,0.5017052793399563,False,0.2777835430768645,0.3465474400685055,False
orientation,Cirsium brevistylum,Cirsium mexicanum,0.3267262060930215,0.5017052793399563,False,0.2145534641920804,0.3069663072051496,False
orientation,Cirsium brevistylum,Cirsium muticum,0.5407732848175453,0.5560466402870015,False,0.2756083275046529,0.3300494557612836,False
orientation,Cirsium brevistylum,Cirsium neomexicanum,0.3980051960304753,0.5017052793399563,False,0.365572874017368,0.3069663072051496,True
orientation,Cirsium brevistylum,Cirsium nuttallii,0.4341036390820246,0.5017052793399563,False,0.2621009732545314,0.34649748195669666,False
orientation,Cirsium brevistylum,Cirsium occidentale,0.5565322093967715,0.5017052793399563,True,0.2948033991278121,0.36000585671055757,False
orientation,Cirsium brevistylum,Cirsium ochrocentrum,0.4658305073737229,0.5017052793399563,False,0.2489852823716593,0.3069663072051496,False
orientation,Cirsium brevistylum,Cirsium oleraceum,0.2829636158710554,0.5017052793399563,False,0.2328352002791173,0.31536956148701145,False
orientation,Cirsium brevistylum,Cirsium palustre,0.4278776809195865,0.5017052793399563,False,0.2683053493287391,0.3209776535349101,False
orientation,Cirsium brevistylum,Cirsium pumilum,0.5894689181446193,0.5017052793399563,True,0.3376301436731166,0.3069663072051496,True
orientation,Cirsium brevistylum,Cirsium rivulare,0.7010344891663125,0.5017052793399563,True,0.3487321686144053,0.3395300242276291,True
orientation,Cirsium brevistylum,Cirsium scariosum,0.3218861847898394,0.5017052793399563,False,0.1986963096470542,0.349003204916645,False
orientation,Cirsium brevistylum,Cirsium serrulatum,0.592111695527131,0.5017052793399563,True,0.3212702281784992,0.3069663072051496,True
orientation,Cirsium brevistylum,Cirsium spinosissimum,0.2402735800330405,0.5017052793399563,False,0.2155410907289355,0.35438911675369383,False
orientation,Cirsium brevistylum,Cirsium texanum,0.3769108746497797,0.5017052793399563,False,0.2658899776004304,0.3647028429115879,False
orientation,Cirsium brevistylum,Cirsium undulatum,0.5517014592182905,0.5017052793399563,True,0.2899171391162203,0.3628796499913803,False
orientation,Cirsium brevistylum,Cirsium vulgare,0.3857422086292001,0.5017052793399563,False,0.2649861505960118,0.3265254240934929,False
orientation,Cirsium canum,Cirsium carolinianum,0.3313592253274254,0.4964749332966795,False,0.2128703025468182,0.3388918509368512,False
orientation,Cirsium canum,Cirsium discolor,0.3553817906260768,0.4964749332966795,False,0.2074115608012713,0.3388918509368512,False
orientation,Cirsium canum,Cirsium edule,0.5635975477914283,0.4964749332966795,True,0.2084372618677121,0.3388918509368512,False
orientation,Cirsium canum,Cirsium erisithales,1.236132173420501,0.4964749332966795,True,0.3193243403341667,0.3388918509368512,False
orientation,Cirsium canum,Cirsium esculentum,0.4090172687475787,0.4964749332966795,False,0.2248051424525809,0.3388918509368512,False
orientation,Cirsium canum,Cirsium flodmanii,0.3104051949498372,0.523729396531744,False,0.2605630093560014,0.3388918509368512,False
orientation,Cirsium canum,Cirsium helenioides,0.2795303293810862,0.4964749332966795,False,0.2582724441871302,0.36902187497600153,False
orientation,Cirsium canum,Cirsium heterophyllum,0.2816124379696421,0.4964749332966795,False,0.2417759735941891,0.3623552726437313,False
orientation,Cirsium canum,Cirsium hookerianum,0.5174940259988792,0.4964749332966795,True,0.2309683299984806,0.3388918509368512,False
orientation,Cirsium canum,Cirsium horridulum,0.3328639177308313,0.4964749332966795,False,0.2180213787677382,0.3388918509368512,False
orientation,Cirsium canum,Cirsium japonicum,0.4457186052021067,0.4964749332966795,False,0.2038706421950037,0.3465474400685055,False
orientation,Cirsium canum,Cirsium mexicanum,0.4308749522450463,0.4964749332966795,False,0.2333368929445121,0.3388918509368512,False
orientation,Cirsium canum,Cirsium muticum,0.2535526204617002,0.5560466402870015,False,0.2141326018873495,0.3388918509368512,False
orientation,Cirsium canum,Cirsium neomexicanum,0.5142300621187402,0.4964749332966795,True,0.2586490053385755,0.3388918509368512,False
orientation,Cirsium canum,Cirsium nuttallii,0.2940882117114114,0.4964749332966795,False,0.2078482338081142,0.34649748195669666,False
orientation,Cirsium canum,Cirsium occidentale,0.2714885066245612,0.4964749332966795,False,0.2460119998068748,0.36000585671055757,False
orientation,Cirsium canum,Cirsium ochrocentrum,0.2903481178144256,0.4964749332966795,False,0.2267722906635981,0.3388918509368512,False
orientation,Cirsium canum,Cirsium oleraceum,0.4828395948224731,0.4964749332966795,False,0.2752014967153848,0.3388918509368512,False
orientation,Cirsium canum,Cirsium palustre,0.3216284660622545,0.4964749332966795,False,0.2074386564102694,0.3388918509368512,False
orientation,Cirsium canum,Cirsium pumilum,0.2053552543682212,0.4964749332966795,False,0.1687769043926941,0.3388918509368512,False
orientation,Cirsium canum,Cirsium rivulare,0.24091035472858,0.4964749332966795,False,0.2050778414363459,0.3395300242276291,False
orientation,Cirsium canum,Cirsium scariosum,0.4589871685944795,0.4964749332966795,False,0.2835737417414401,0.349003204916645,False
orientation,Cirsium canum,Cirsium serrulatum,0.2352280629478574,0.4964749332966795,False,0.1871159894113489,0.3388918509368512,False
orientation,Cirsium canum,Cirsium spinosissimum,0.626259424082635,0.4964749332966795,True,0.2996655337244602,0.35438911675369383,False
orientation,Cirsium canum,Cirsium texanum,0.3422223719972275,0.4964749332966795,False,0.1931228406243769,0.3647028429115879,False
orientation,Cirsium canum,Cirsium undulatum,0.2747680609646722,0.4964749332966795,False,0.2122711277204501,0.3628796499913803,False
orientation,Cirsium canum,Cirsium vulgare,0.3635308920306608,0.4964749332966795,False,0.2309946694876744,0.3388918509368512,False
orientation,Cirsium carolinianum,Cirsium discolor,0.2688162793741499,0.46185624551679094,False,0.206024931069689,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium edule,0.346037694881289,0.4730021452678647,False,0.1851613688600037,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium erisithales,0.9581317727103872,0.4882008051685364,True,0.3157390719278115,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium esculentum,0.2533052456320412,0.48472529418170046,False,0.1907640908308428,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium flodmanii,0.4737547784440939,0.523729396531744,False,0.243538632212946,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium helenioides,0.3045684865861753,0.4881828114679123,False,0.2137899087876945,0.36902187497600153,False
orientation,Cirsium carolinianum,Cirsium heterophyllum,0.3793520368930142,0.47092035460083753,False,0.2150760068087414,0.3623552726437313,False
orientation,Cirsium carolinianum,Cirsium hookerianum,0.3187378808281497,0.46185624551679094,False,0.2305293385136095,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium horridulum,0.2824246451384686,0.46185624551679094,False,0.2434492574089822,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium japonicum,0.2526460052783574,0.46185624551679094,False,0.1789143514245318,0.3465474400685055,False
orientation,Cirsium carolinianum,Cirsium mexicanum,0.2693466158832766,0.46185624551679094,False,0.2306948276862513,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium muticum,0.2994389512088049,0.5560466402870015,False,0.2034509159890455,0.3300494557612836,False
orientation,Cirsium carolinianum,Cirsium neomexicanum,0.2720644021932717,0.46185624551679094,False,0.2010925327731963,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium nuttallii,0.2429386872247104,0.47049460306245433,False,0.2084279871738299,0.34649748195669666,False
orientation,Cirsium carolinianum,Cirsium occidentale,0.3290144939451876,0.46185624551679094,False,0.2165725827039182,0.36000585671055757,False
orientation,Cirsium carolinianum,Cirsium ochrocentrum,0.3312508882087089,0.46185624551679094,False,0.2259438481722278,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium oleraceum,0.3144253232034297,0.46185624551679094,False,0.263411185421206,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium palustre,0.26192010995013,0.46185624551679094,False,0.1966695938646055,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium pumilum,0.2992765346105481,0.46185624551679094,False,0.1979703107875139,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium rivulare,0.4275920809376884,0.46185624551679094,False,0.1894854188090624,0.3395300242276291,False
orientation,Cirsium carolinianum,Cirsium scariosum,0.3278181095458929,0.4796073404808017,False,0.2708464809241024,0.349003204916645,False
orientation,Cirsium carolinianum,Cirsium serrulatum,0.3070059766550378,0.46185624551679094,False,0.1855308330263934,0.32872297291134844,False
orientation,Cirsium carolinianum,Cirsium spinosissimum,0.4432198076402547,0.46538390580280886,False,0.281596669449369,0.35438911675369383,False
orientation,Cirsium carolinianum,Cirsium texanum,0.2501942973557314,0.46185624551679094,False,0.1862629751119017,0.3647028429115879,False
orientation,Cirsium carolinianum,Cirsium undulatum,0.2955185204672033,0.47784811703587055,False,0.2094524921105002,0.3628796499913803,False
orientation,Cirsium carolinianum,Cirsium vulgare,0.2728585367146643,0.46185624551679094,False,0.2239305886354148,0.32872297291134844,False
orientation,Cirsium discolor,Cirsium edule,0.3089761129196712,0.4730021452678647,False,0.1930195851929839,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium erisithales,0.983242134724837,0.4882008051685364,True,0.2732498548821938,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium esculentum,0.2590008502887788,0.48472529418170046,False,0.1958602213203118,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium flodmanii,0.4915361308477141,0.523729396531744,False,0.2509156631170033,0.32843433363327246,False
orientation,Cirsium discolor,Cirsium helenioides,0.3464081544973016,0.4881828114679123,False,0.2418735141295285,0.36902187497600153,False
orientation,Cirsium discolor,Cirsium heterophyllum,0.405993147483313,0.47092035460083753,False,0.2220444835638168,0.3623552726437313,False
orientation,Cirsium discolor,Cirsium hookerianum,0.2898204458787934,0.433244147326902,False,0.2145733566224848,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium horridulum,0.2727456955057404,0.45704607833297967,False,0.2034929716445367,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium japonicum,0.2645758640465084,0.4272388252763871,False,0.1932976623761448,0.3465474400685055,False
orientation,Cirsium discolor,Cirsium mexicanum,0.290708756092119,0.437290425146155,False,0.2211642527456954,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium muticum,0.3079618049419171,0.5560466402870015,False,0.2033753621654367,0.3300494557612836,False
orientation,Cirsium discolor,Cirsium neomexicanum,0.3083279078953332,0.3768281136881206,False,0.2119872217091821,0.3244976133449396,False
orientation,Cirsium discolor,Cirsium nuttallii,0.2613088686297196,0.47049460306245433,False,0.2300692125557002,0.34649748195669666,False
