annotation_unit_id,taxon_name,obs_id,photo_id,medium_image_url,photo_license_code,photo_attribution,yolo_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,colour_status,shape_status,orientation_status,orientation_angle_degrees,corolla_lab_lightness,corolla_lab_chroma,corolla_hue_degrees,shape_aspect_ratio,shape_circularity,shape_solidity
ch1atlas_0002870_head_01,Cirsium pannonicum,295734197,532420148,https://inaturalist-open-data.s3.amazonaws.com/photos/532420148/medium.jpg,cc-by,"(c) Bobo-X, some rights reserved (CC BY)",0.8776199221611023,207.76939392089844,241.67788696289065,239.9967193603516,287.1183776855469,usable,usable,usable,0.7320090994773131,56.47058868408203,33.2866325378418,300.1734619140625,1.5925925925925926,0.7675002023434466,0.9542994588093806
ch1atlas_0002331_head_01,Cirsium mohavense,3483362,4051162,https://inaturalist-open-data.s3.amazonaws.com/photos/4051162/medium.jpg,cc0,no rights reserved,0.98457133769989,177.53538513183594,85.44254302978516,291.3375549316406,177.423095703125,usable,usable,usable,111.14776417508116,84.31372833251953,7.810249805450439,287.2911376953125,1.011494252873563,0.4265609955630131,0.8720786582370728
ch1atlas_0003663_head_02,Cirsium subcoriaceum,264903671,475732253,https://inaturalist-open-data.s3.amazonaws.com/photos/475732253/medium.jpeg,cc0,no rights reserved,0.852566123008728,338.69091796875,64.94483947753906,413.6199645996094,144.99855041503906,usable,usable,usable,113.28441865604998,83.13725280761719,16.278820037841797,5.841339111328125,1.1403508771929824,0.5438195815930372,0.9037772291362254
