scale,unit_id,member_endpoint_ids,module,inferential_unit,predictor,environment_block,sensitivity_family,scenario,excluded_taxa,excluded_region,native_only,equal_taxon_weight,baseline_beta_std,baseline_effect_magnitude,n_observations,n_taxa,status,beta_std_sensitivity,effect_magnitude_sensitivity,effect_magnitude_ratio_to_baseline,direction_stable,baseline_beta_sine,baseline_beta_cosine,baseline_effect_direction_degrees,beta_sine_sensitivity,beta_cosine_sensitivity,effect_direction_degrees_sensitivity,circular_vector_alignment_cosine
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,,0.045742429798566075,30027,202,ok,,0.04461668860893022,0.9753895629376657,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03484427448973584,-0.02786620601571351,231.34943088705847,0.9974312567255585
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,,0.045742429798566075,37413,202,ok,,0.04713584532903351,1.0304622106128503,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03155273608984167,-0.03501732085878892,222.02077539905284,0.9958510677717598
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,,0.045742429798566075,38807,202,ok,,0.04700386226617823,1.0275768574858632,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03502050855404976,-0.03135166739670446,228.16390720962383,0.9998704986007991
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,,0.045742429798566075,38877,202,ok,,0.04528865850182014,0.9900798602360176,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03268679072999019,-0.031347030173021394,226.1986076442519,0.9998342533192337
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,,0.045742429798566075,39246,202,ok,,0.04496052077264253,0.982906263848099,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.032233251077492746,-0.031344312931096976,225.80105436898288,0.9996838604203049
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,,0.045742429798566075,39311,202,ok,,0.04492048869214771,0.9820311008829676,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03277139882064881,-0.030722723246472596,226.84804123425852,0.9999763847656957
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,,0.045742429798566075,39804,202,ok,,0.04779202857303335,1.0448073874407853,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03792726019052882,-0.029079218173217177,232.52224866685896,0.9957561666798901
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,,0.045742429798566075,39865,202,ok,,0.04553020340998086,0.9953604041254522,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.0339537528754513,-0.030333843940836366,228.22281016560467,0.9998534257671828
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,,0.045742429798566075,39868,202,ok,,0.04465570012814455,0.9762424148606205,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03264847953865672,-0.03046651174238171,226.98000146949346,0.999989560695482
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,,0.045742429798566075,18888,201,ok,,0.019081852826550567,0.4171587060543238,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.012518250100637182,-0.01440175411927426,220.99772537221057,0.9940675840825012
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,,0.045742429798566075,40075,203,ok,,0.04584662399313846,1.0022778456463992,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.033884424171777124,-0.030882984475521555,227.653292506262,0.9999742107713402
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,,0.045742429798566075,39427,158,ok,,0.04542747228116129,0.9931145433508507,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.034905601386051574,-0.029073256262994552,230.20871561002977,0.998659592286288
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,,0.045742429798566075,20139,153,ok,,0.0508287400051788,1.1111945786223225,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.015256002693123607,-0.048485205912128175,197.46632480167213,0.8679780634608367
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,leave_one_broad_region_out,omit_region:North America,,North America,False,False,,0.045742429798566075,23354,110,ok,,0.05753389534539041,1.257779606346884,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.056795180322407816,-0.009190027516798642,260.8086355577408,0.8332414583942681
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,,0.045742429798566075,39393,203,ok,,0.04778458753025966,1.0446447147798346,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03432252069115956,-0.033246524312203984,225.91232369599342,0.9997308037227296
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,leave_one_broad_region_out,omit_region:South America,,South America,False,False,,0.045742429798566075,39871,203,ok,,0.044463978301576404,0.9720510803072873,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.02948769871590253,-0.033279437958643736,221.54298456696256,0.9950576162626311
within_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_npp,resource_productivity,native_only,native_only,,,True,False,,0.045742429798566075,23825,185,ok,,0.0365914204365402,0.7999448345371295,True,-0.0335852538633148,-0.0310548000607546,227.24180397058004,-0.03196134953084712,-0.017815840865102895,240.86390490896144,0.9718702259299832
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,equal_taxon_weight,equal_total_weight_per_taxon,,,False,True,-0.0289618968396134,0.0289618968396134,40460,203,ok,-0.013318892769683783,0.013318892769683783,0.45987639702750804,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,-0.0289618968396134,0.0289618968396134,29319,202,ok,-0.03257132550002817,0.03257132550002817,1.1246268046738526,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,-0.0289618968396134,0.0289618968396134,30034,202,ok,-0.025860293531938756,0.025860293531938756,0.8929074526834049,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,-0.0289618968396134,0.0289618968396134,37419,202,ok,-0.032150728095599025,0.032150728095599025,1.1101043648364914,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,-0.0289618968396134,0.0289618968396134,38812,202,ok,-0.029541689909458064,0.029541689909458064,1.0200191677035337,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,-0.0289618968396134,0.0289618968396134,38884,202,ok,-0.02964778352335219,0.02964778352335219,1.023682381286596,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,-0.0289618968396134,0.0289618968396134,39253,202,ok,-0.027092506510615302,0.027092506510615302,0.9354534566796333,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,-0.0289618968396134,0.0289618968396134,39318,202,ok,-0.029753995069934078,0.029753995069934078,1.0273496668642663,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,-0.0289618968396134,0.0289618968396134,39811,202,ok,-0.02614637662336313,0.02614637662336313,0.9027853654806454,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,-0.0289618968396134,0.0289618968396134,39872,202,ok,-0.028741093435165732,0.028741093435165732,0.9923760724074654,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,-0.0289618968396134,0.0289618968396134,39875,202,ok,-0.02871327239057379,0.02871327239057379,0.9914154638967035,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,-0.0289618968396134,0.0289618968396134,18893,201,ok,-0.027961123234602814,0.027961123234602814,0.9654451636730591,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,-0.0289618968396134,0.0289618968396134,40082,203,ok,-0.026856073732224275,0.026856073732224275,0.9272898761068429,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,-0.0289618968396134,0.0289618968396134,39434,158,ok,-0.02784043699039124,0.02784043699039124,0.9612780939234528,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,-0.0289618968396134,0.0289618968396134,20141,153,ok,-0.0505797521630559,0.0505797521630559,1.7464240150829522,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:North America,,North America,False,False,-0.0289618968396134,0.0289618968396134,23360,110,ok,-0.02246443344332004,0.02246443344332004,0.7756547703945177,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,-0.0289618968396134,0.0289618968396134,39399,203,ok,-0.025947043514081957,0.025947043514081957,0.8959027669276206,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:South America,,South America,False,False,-0.0289618968396134,0.0289618968396134,39878,203,ok,-0.031787973744440964,0.031787973744440964,1.0975791371842096,True,,,,,,,
within_taxon,corolla_lab_chroma,corolla_lab_chroma,colour,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,native_only,native_only,,,True,False,-0.0289618968396134,0.0289618968396134,23831,185,ok,-0.035874187034059604,0.035874187034059604,1.2386684212268768,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,equal_taxon_weight,equal_total_weight_per_taxon,,,False,True,-0.0279537532448324,0.0279537532448324,873,49,ok,-0.04241008226153258,0.04241008226153258,1.5171516286233449,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,-0.0279537532448324,0.0279537532448324,651,48,ok,-0.029080523149010138,0.029080523149010138,1.04030835839141,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,-0.0279537532448324,0.0279537532448324,641,48,ok,-0.03807022428639105,0.03807022428639105,1.3619002769665218,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,-0.0279537532448324,0.0279537532448324,805,48,ok,-0.02796522824706511,0.02796522824706511,1.0004104995179792,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,-0.0279537532448324,0.0279537532448324,792,48,ok,-0.02796457899110808,0.02796457899110808,1.0003872734434216,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,-0.0279537532448324,0.0279537532448324,839,48,ok,-0.027962634542645054,0.027962634542645054,1.0003177139661665,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,-0.0279537532448324,0.0279537532448324,854,48,ok,-0.02796712990297857,0.02796712990297857,1.0004785281614605,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,-0.0279537532448324,0.0279537532448324,847,48,ok,-0.027981103163194285,0.027981103163194285,1.0009783987904,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,-0.0279537532448324,0.0279537532448324,860,48,ok,-0.029856045566664418,0.029856045566664418,1.0680514099545355,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,-0.0279537532448324,0.0279537532448324,867,48,ok,-0.028533563402722454,0.028533563402722454,1.0207417641850023,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,-0.0279537532448324,0.0279537532448324,857,48,ok,-0.027953905822237318,0.027953905822237318,1.0000054582081905,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,-0.0279537532448324,0.0279537532448324,419,47,ok,-0.041075275656692875,0.041075275656692875,1.469401096050891,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,-0.0279537532448324,0.0279537532448324,867,49,ok,-0.02795404730807885,0.02795404730807885,1.0000105196337634,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,-0.0279537532448324,0.0279537532448324,855,46,ok,-0.027955566533352145,0.027955566533352145,1.0000648674438766,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,-0.0279537532448324,0.0279537532448324,390,30,ok,-0.04873162154104187,0.04873162154104187,1.7432944018009644,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,leave_one_broad_region_out,omit_region:North America,,North America,False,False,-0.0279537532448324,0.0279537532448324,549,25,ok,0.0408009384935196,0.0408009384935196,1.4595871307929702,False,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,-0.0279537532448324,0.0279537532448324,841,49,ok,-0.027956604892160536,0.027956604892160536,1.0001020130392926,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,leave_one_broad_region_out,omit_region:South America,,South America,False,False,-0.0279537532448324,0.0279537532448324,861,49,ok,-0.02795429919129191,0.02795429919129191,1.0000195303455222,True,,,,,,,
within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,exudate,linear_endpoint,chelsa_gsp,growing_season_water_input,native_only,native_only,,,True,False,-0.0279537532448324,0.0279537532448324,537,44,ok,-0.03386644279517322,0.03386644279517322,1.211516839923235,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,equal_taxon_weight,equal_total_weight_per_taxon,,,False,True,0.0708014392838451,0.0708014392838451,873,49,ok,0.10407291676028947,0.10407291676028947,1.4699265694735106,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,0.0708014392838451,0.0708014392838451,651,48,ok,0.06901689550740096,0.06901689550740096,0.9747950918160033,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,0.0708014392838451,0.0708014392838451,641,48,ok,0.06639360318787624,0.06639360318787624,0.937743693623265,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,0.0708014392838451,0.0708014392838451,805,48,ok,0.07113267199104996,0.07113267199104996,1.0046783329626527,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,0.0708014392838451,0.0708014392838451,792,48,ok,0.08644615014682304,0.08644615014682304,1.2209660004263165,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,0.0708014392838451,0.0708014392838451,839,48,ok,0.07031835277632131,0.07031835277632131,0.9931768829502594,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,0.0708014392838451,0.0708014392838451,854,48,ok,0.06714602402035647,0.06714602402035647,0.9483708904725233,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,0.0708014392838451,0.0708014392838451,847,48,ok,0.08337178177115431,0.08337178177115431,1.1775436010123232,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,0.0708014392838451,0.0708014392838451,860,48,ok,0.07122113347159346,0.07122113347159346,1.0059277635030244,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,0.0708014392838451,0.0708014392838451,867,48,ok,0.07332028624038164,0.07332028624038164,1.0355762111902616,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,0.0708014392838451,0.0708014392838451,857,48,ok,0.06437690520443562,0.06437690520443562,0.909259837873446,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,0.0708014392838451,0.0708014392838451,419,47,ok,0.06071307422573534,0.06071307422573534,0.8575118647282692,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,0.0708014392838451,0.0708014392838451,867,49,ok,0.07028845723724197,0.07028845723724197,0.9927546381571911,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,0.0708014392838451,0.0708014392838451,855,46,ok,0.06554598687172306,0.06554598687172306,0.9257719551285847,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,0.0708014392838451,0.0708014392838451,390,30,ok,0.07162945825675607,0.07162945825675607,1.0116949454882043,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:North America,,North America,False,False,0.0708014392838451,0.0708014392838451,549,25,ok,0.07993898489664147,0.07993898489664147,1.1290587550934337,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,0.0708014392838451,0.0708014392838451,841,49,ok,0.06421854127284933,0.06421854127284933,0.9070231046489785,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:South America,,South America,False,False,0.0708014392838451,0.0708014392838451,861,49,ok,0.07448850245799646,0.07448850245799646,1.05207610482846,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_bio01,thermal,native_only,native_only,,,True,False,0.0708014392838451,0.0708014392838451,537,44,ok,0.12100108811095986,0.12100108811095986,1.7090201743761573,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,equal_taxon_weight,equal_total_weight_per_taxon,,,False,True,-0.0092874979971358,0.0092874979971358,873,49,ok,-0.021169702291778073,0.021169702291778073,2.2793762430211735,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,-0.0092874979971358,0.0092874979971358,651,48,ok,-0.010650800051775478,0.010650800051775478,1.146788947363446,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,-0.0092874979971358,0.0092874979971358,641,48,ok,-0.010787177825591559,0.010787177825591559,1.1614729638615535,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,-0.0092874979971358,0.0092874979971358,805,48,ok,-0.009646372632030428,0.009646372632030428,1.0386406150510399,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,-0.0092874979971358,0.0092874979971358,792,48,ok,-0.009892527332615347,0.009892527332615347,1.0651444916237003,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,-0.0092874979971358,0.0092874979971358,839,48,ok,-0.009472651228613694,0.009472651228613694,1.0199357492766077,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,-0.0092874979971358,0.0092874979971358,854,48,ok,-0.009456674690206493,0.009456674690206493,1.0182155294270714,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,-0.0092874979971358,0.0092874979971358,847,48,ok,-0.009405293352269176,0.009405293352269176,1.0126832172851832,True,,,,,,,
within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,indumentum,linear_endpoint,chelsa_gsp,growing_season_water_input,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,-0.0092874979971358,0.0092874979971358,860,48,ok,-0.009394232391240005,0.009394232391240005,1.0114922656389396,True,,,,,,,
