scenario,omitted_taxa,model_definition,trait,predictor,status,beta_std_within,se_cluster_taxon,z,p_value,ci_low,ci_high,n_observations,n_taxa,q_fdr_bh,fdr_significant_0_05
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio12,ok,-0.012102234568639021,0.003980010504768002,-3.040754428698291,0.002359862158901596,-0.019902911816075387,-0.004301557321202657,38289,141,0.0065350029015736515,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio15,ok,-0.004300428398781055,0.0032178712390321567,-1.3364202851306446,0.18141193967131997,-0.010607340134171361,0.0020064833366092508,38289,141,0.2839491229638052,False
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio01,ok,-0.03288233649479666,0.010375419380780309,-3.1692537224768706,0.001528309170456218,-0.05321778480562493,-0.012546888183968385,38289,141,0.004584927511368654,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio04,ok,0.03036488462666185,0.0068404291098207925,4.439032133681064,9.036432562726314e-06,0.016957889932613712,0.043771879320709986,38289,141,8.132789306453683e-05,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio12,ok,-0.0069084898103443605,0.003850330667217784,-1.7942588331864953,0.07277186553826885,-0.014454999246661293,0.0006380196259725725,38289,141,0.1190812345171672,False
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio15,ok,-0.007493512407399211,0.008126018786720654,-0.9221628209431326,0.35644365285827095,-0.02342021656706756,0.008433191752269137,38289,141,0.5132788601159102,False
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio01,ok,-0.030642847438921646,0.009087421514685804,-3.372006832675365,0.0007462259708839055,-0.04845386632004025,-0.012831828557803043,38289,141,0.0026864134951820598,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio04,ok,0.018843768336668315,0.006277144962169222,3.001964818438156,0.0026824317463707056,0.0065407902850796,0.03114674638825703,38289,141,0.006897681633524671,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio12,ok,0.003556497561476567,0.004760411397376513,0.747098782982616,0.4550039347824675,-0.00577373732897539,0.012886732451928524,38289,141,0.546004721738961,False
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio15,ok,-0.005456132644683158,0.006308542907237247,-0.8648800087297193,0.3871046511419697,-0.01782064953779377,0.006908384248427452,38289,141,0.5359910554273426,False
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio01,ok,0.04081071537802792,0.004875850848075399,8.369967960389266,5.76339021528245e-17,0.03125422332181106,0.050367207434244776,38289,141,2.074820477501682e-15,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio04,ok,-0.0275021002286363,0.00931465537795493,-2.952562291646961,0.0031514847825382,-0.04575848929783029,-0.009245711159442314,38289,141,0.00756356347809168,True
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio12,ok,-0.003955480013117803,0.005534181113185576,-0.7147362784520357,0.47477201622733767,-0.014802275678883316,0.0068913156526477105,38289,141,0.5513481478769082,False
all_taxa,,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio15,ok,0.0037155479995155437,0.008325172493167,0.4463028246640091,0.6553785161489316,-0.012601490252175308,0.020032586251206394,38289,141,0.7373008306675481,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio01,ok,0.016960826459198497,0.003738508325046734,4.536789806128485,5.7116982491666645e-06,0.009633484786203735,0.02428816813219326,37042,142,3.427018949499999e-05,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio04,ok,0.0015622788509048122,0.014862569636655196,0.10511498947340853,0.9162845653173309,-0.02756782235465793,0.030692380056467555,37042,142,0.9162845653173309,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio12,ok,0.0029662454735825184,0.010745517548220406,0.2760449145675414,0.7825135690857891,-0.01809458191617262,0.02402707286333766,37042,142,0.8048710996310974,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio15,ok,-0.010842316226151614,0.004615376970679915,-2.3491724067242066,0.018815192539423556,-0.019888288863759825,-0.0017963435885434038,37042,142,0.03763038507884711,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio01,ok,0.021827470391464997,0.023486834934945425,0.929349163134301,0.35270816447727915,-0.02420588019186518,0.06786082097479518,40290,143,0.4883651508146942,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio04,ok,0.02755231107532139,0.01459678366817812,1.887560417531371,0.05908498819057632,-0.0010568592044301849,0.05616148135507297,40290,143,0.09668452613003396,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio12,ok,-0.0037150817335924384,0.00977865119116041,-0.3799176042756034,0.7040065790946382,-0.022880885885646542,0.015450722418461665,40290,143,0.7548680499605721,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio15,ok,-0.02786204585763539,0.01475258696091294,-1.8886210216185155,0.05894262814180829,-0.05677658497981996,0.0010524932645491827,40290,143,0.09668452613003396,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio01,ok,0.013956586064601508,0.024906310337426716,0.560363453097625,0.5752315546340311,-0.03485888518453249,0.06277205731373552,40290,143,0.66801083763952,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio04,ok,-0.034012107721360034,0.00837778326084405,-4.059797999349695,4.9115187928161266e-05,-0.050432261182896905,-0.017591954259823163,40290,143,0.0002210183456767257,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio12,ok,0.041693162761669476,0.013866401687952574,3.006775924996705,0.0026403430961497304,0.014515514858117019,0.06887081066522194,40290,143,0.006336823430759353,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio15,ok,0.00758662977318075,0.009828740685909958,0.7718821785639947,0.4401842134238898,-0.011677347984586275,0.026850607530947774,40290,143,0.5588575976930099,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio01,ok,-0.07164754187527413,0.0153874540872511,-4.656231074290317,3.2205046657463057e-06,-0.10180639770004993,-0.04148868605049832,40283,143,2.898454199171675e-05,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio04,ok,0.08086815213187526,0.007974034932521811,10.14143439503349,3.617482519761955e-24,0.06523933085266823,0.09649697341108229,40283,143,1.3022937071143039e-22,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio12,ok,-0.040580623013901154,0.010768845531648143,-3.768335509562314,0.00016433972304027286,-0.0616871724110066,-0.019474073616795703,40283,143,0.0006573588921610915,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio15,ok,0.010188040925219997,0.01499653376882291,0.6793597162032506,0.4969099677683978,-0.019204625154611625,0.03958070700505162,40283,143,0.5962919613220773,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio01,ok,0.016950138890141724,0.006804169091205942,2.491140161705998,0.01273338765967821,0.003614212526657449,0.030286065253626,40283,143,0.02696482092637739,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio04,ok,-0.03486697083100234,0.009964607988650634,-3.4990810346693713,0.0004668646703187826,-0.05439724360881769,-0.015336698053186989,40283,143,0.001400594010956348,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio12,ok,-0.012646086482977064,0.00846125197421159,-1.494588096598484,0.1350219746169956,-0.02922983561655021,0.00393766265059608,40283,143,0.21133874287877574,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio15,ok,0.015668719157655032,0.004238995437736102,3.696328384354936,0.00021874000345713975,0.0073604407690626705,0.023976997546247394,40283,143,0.0007874640124457031,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio01,ok,-0.015537324426798303,0.007580249695016802,-2.049711427977422,0.040392599164984305,-0.030394340822851966,-0.0006803080307446422,38289,141,0.07270667849697175,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio04,ok,0.017714772769218613,0.004273289613973689,4.145465056075575,3.391247173861566e-05,0.009339279030321111,0.026090266508116113,38289,141,0.00017440699751288053,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio12,ok,-0.011315021043589526,0.0037374085322913705,-3.0275044715682693,0.002465820658990805,-0.018640207162393316,-0.003989834924785736,38289,141,0.006336823430759353,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio15,ok,-0.004020619068495658,0.0031256143984814753,-1.2863451967872317,0.1983226154614991,-0.010146710719079174,0.0021054725820878585,38289,141,0.29748392319224864,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio01,ok,-0.037359296191065886,0.008210371062195593,-4.550256731158673,5.358050105892061e-06,-0.05345132777267912,-0.021267264609452653,38289,141,3.427018949499999e-05,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio04,ok,0.037559498998612564,0.010732295835523301,3.4996704874918483,0.0004658336095564946,0.016524585689557687,0.058594412307667446,38289,141,0.001400594010956348,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio12,ok,-0.007713332104128888,0.0036455706833314143,-2.1158092310201075,0.03436103569327829,-0.014858519346553533,-0.0005681448617042414,38289,141,0.06510512026094833,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio15,ok,-0.00826254678621635,0.00884324308287622,-0.9343344640401989,0.3501313918606539,-0.025594984735186697,0.009069891162754,38289,141,0.4883651508146942,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio01,ok,-0.03542085936889816,0.007188229772927214,-4.927619245325538,8.323762364642889e-07,-0.04950953083643403,-0.02133218790136229,38289,141,9.988514837571467e-06,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio04,ok,0.025475438756864872,0.009444665449304558,2.69733627872872,0.006989664591208515,0.0069642346301981295,0.043986642883531615,38289,141,0.015726745330219158,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio12,ok,0.0022757763282467316,0.004671010142344069,0.4872128851993182,0.6261074750056637,-0.006879235322168954,0.011430787978662418,38289,141,0.7043709093813717,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio15,ok,-0.005856869457392819,0.0070577032609880665,-0.8298548749941163,0.40662084067453064,-0.019689713662500323,0.007975974747714686,38289,141,0.5421611208993742,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio01,ok,0.0432155819932485,0.0044484289402857554,9.714796521055014,2.607693411767636e-22,0.03449682148250274,0.05193434250399426,38289,141,4.693848141181745e-21,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio04,ok,-0.03227031155564485,0.010664189438367454,-3.02604447737427,0.0024777585236241376,-0.053171738779157485,-0.011368884332132217,38289,141,0.006336823430759353,True
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio12,ok,-0.0038724687387301335,0.005128439455254181,-0.7550969008248148,0.4501908425860358,-0.013924025367922541,0.006179087890462275,38289,141,0.5588575976930099,False
all_taxa,,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio15,ok,0.0032768981330844973,0.008906487369414707,0.3679226160851604,0.7129309360738736,-0.014179496339729215,0.02073329260589821,38289,141,0.7548680499605721,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio01,ok,0.013853805211070028,0.005382826727139717,2.573704470407791,0.01006161750496469,0.003303658690856571,0.024403951731283485,26782,141,0.031668320131768256,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio04,ok,0.01764764439557147,0.005487402390183867,3.216028849486314,0.0012997776504015193,0.006892533342132081,0.028402755449010858,26782,141,0.006684570773493528,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio12,ok,-0.007760855596758606,0.008915633943205003,-0.8704771467959938,0.38403970292246237,-0.025235177024783235,0.009713465831266026,26782,141,0.4937653323288802,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio15,ok,-0.0056637357525685175,0.005460287756819511,-1.0372595740022885,0.29961490060853646,-0.01636570310115976,0.005038231596022725,26782,141,0.4494223509128047,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio01,ok,0.04758033353043907,0.018528898817615956,2.5678986106396717,0.010231707764770939,0.011264359174725007,0.08389630788615313,29149,142,0.031668320131768256,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio04,ok,0.02422936720834047,0.021977392927843238,1.1024677625727026,0.270258366120834,-0.018845531404317564,0.06730426582099851,29149,142,0.4230130947978271,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio12,ok,-0.009433699305644848,0.016605093406413255,-0.5681208214102152,0.5699529304886644,-0.04197908434213835,0.02311168573084866,29149,142,0.6688150264548552,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio15,ok,-0.011893439953900048,0.01741179929871504,-0.6830678294561874,0.494563982599711,-0.046019939485421296,0.0222330595776212,29149,142,0.6139414956410205,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio01,ok,-0.016427769474067308,0.014624135550081024,-1.12333268642168,0.2612962266057788,-0.04509054845725797,0.012235009509123353,29149,142,0.4230130947978271,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio04,ok,-0.02811293919945307,0.010994243911281816,-2.5570598056865728,0.010556106710589418,-0.0496612613028142,-0.006564617096091931,29149,142,0.031668320131768256,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio12,ok,0.02282866834735677,0.010565960139567688,2.1605862643629865,0.030727313393751177,0.0021197670117183015,0.04353756968299524,29149,142,0.07374555214500282,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio15,ok,0.014620443193416884,0.014988409703663755,0.9754499298109708,0.32933712687815075,-0.01475630001129474,0.04399718639812851,29149,142,0.4742454627045371,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio01,ok,-0.04733153613405236,0.012853371977633967,-3.6824217190954656,0.00023102882034262823,-0.0725236822901113,-0.022139389977993414,29144,142,0.0013861729220557694,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio04,ok,0.06490540936135251,0.008500443052915087,7.63553251957782,2.248889322057138e-14,0.048244847125005236,0.0815659715976998,29144,142,8.096001559405697e-13,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio12,ok,-0.037602812239584234,0.015301544191407324,-2.457452121773456,0.013992646099778587,-0.06759328776259066,-0.007612336716577815,29144,142,0.03874886612246378,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio15,ok,0.016595694751281337,0.01861187006461267,0.8916726096661963,0.3725684388439966,-0.01988290026029866,0.05307428976286133,29144,142,0.4937653323288802,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio01,ok,0.01216085471158952,0.01063142859130338,1.1438589468152218,0.2526821388473338,-0.008676362431574504,0.03299807185475354,29144,142,0.4230130947978271,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio04,ok,-0.024901478291240446,0.008935525464227266,-2.7867950677250852,0.005323213105986569,-0.042414786384066434,-0.007388170198414458,29144,142,0.021292852423946275,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio12,ok,-0.0037839396134465983,0.013364388620003814,-0.28313600577154713,0.777072581752682,-0.02997765998405103,0.02240978075715783,29144,142,0.8742066544717673,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio15,ok,0.01274755283396079,0.00684154094966998,1.8632575508556595,0.062426039347579614,-0.0006616210261483294,0.02615672669406991,29144,142,0.1321346552219607,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio01,ok,-0.021737456789585045,0.005073258002284982,-4.2847134483983575,1.8297486681489076e-05,-0.031680859758343234,-0.011794053820826858,27828,140,0.00013174190410672134,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio04,ok,0.01488489957336182,0.0061648235087662555,2.4144891661855024,0.015757291568397506,0.0028020675251341134,0.026967731621589525,27828,140,0.04051874974730787,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio12,ok,-0.011044028569045223,0.005794126200672515,-1.906073182831841,0.05664071144777644,-0.022400307244243252,0.0003122501061528036,27828,140,0.127441600757497,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio15,ok,-0.004253253365413147,0.004754648066394523,-0.8945464114315433,0.3710296093033505,-0.01357219233470942,0.005065685603883125,27828,140,0.4937653323288802,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio01,ok,-0.04071082303591902,0.009338058108610442,-4.359666920296883,1.3026056087072009e-05,-0.0590130806143377,-0.022408565457500335,27828,140,0.00011723450478364809,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio04,ok,0.024704188175980506,0.008840646068573843,2.794387195727398,0.005199817843834236,0.007376840281510151,0.04203153607045086,27828,140,0.021292852423946275,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio12,ok,-0.006529954254474473,0.005846268564797715,-1.1169439416097735,0.26401829485825423,-0.017988430085426665,0.004928521576477719,27828,140,0.4230130947978271,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio15,ok,0.001482974018432661,0.007554090367475739,0.19631404263015306,0.844364370814554,-0.01332277103778073,0.016288719074646053,27828,140,0.8940328632154101,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio01,ok,-0.03713657281801598,0.008112950693229566,-4.577443426225585,4.7069302767287015e-06,-0.0530376639850952,-0.021235481650936767,27828,140,5.648316332074442e-05,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio04,ok,0.013237659273364271,0.007210328870394094,1.8359300263984688,0.06636800620141205,-0.0008943256292975234,0.027369644176026067,27828,140,0.1321346552219607,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio12,ok,0.003920966353153785,0.00700988361543316,0.5593482814067374,0.5759240505583476,-0.00981815306891263,0.0176600857752202,27828,140,0.6688150264548552,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio15,ok,0.000866337929922468,0.006758142753188908,0.1281917179854889,0.8979972540850322,-0.012379378468708156,0.01411205432855309,27828,140,0.9166909018047794,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio01,ok,0.040828877528726125,0.00604096850763132,6.758664190543056,1.3926976433766167e-11,0.02898879682202806,0.05266895823542419,27828,140,2.50685575807791e-10,True
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio04,ok,-0.020163247295584837,0.011117739381671819,-1.8136103575898725,0.06973773470047925,-0.04195361607316421,0.0016271214819945368,27828,140,0.1321346552219607,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio12,ok,0.0006863777983408623,0.006561746394391974,0.10460291469470356,0.9166909018047794,-0.012174408810352965,0.01354716440703469,27828,140,0.9166909018047794,False
omit_rank_01,Cirsium vulgare,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio15,ok,-0.0023199926214685883,0.009329512257618139,-0.24867244475445832,0.803614165291112,-0.020605500639725112,0.015965515396787935,27828,140,0.8766699984993949,False
