unit_id,member_endpoint_ids,inferential_unit,predictor,environment_block,scenario,replicate,n_taxa,spatial_beta_std,status,pgls_beta_std,pgls_standard_error,same_linear_direction_as_spatial,lambda,log_likelihood,joint_statistic,p_value,covariance_jitter
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,16.0,143,-0.7124111817658654,ok,-0.3453720131736055,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,17.0,143,-0.7124111817658654,ok,-0.34537201317360544,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997776,2.3942689038287194e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,18.0,143,-0.7124111817658654,ok,-0.34537201317360544,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,19.0,143,-0.7124111817658654,ok,-0.3453720131736056,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,20.0,143,-0.7124111817658654,ok,-0.3453720131736055,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,21.0,143,-0.7124111817658654,ok,-0.3453720131736056,0.07903308329926471,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,22.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,23.0,143,-0.7124111817658654,ok,-0.3453720131736054,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997776,2.3942689038287194e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,24.0,143,-0.7124111817658654,ok,-0.3453720131736056,0.07903308329926471,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,25.0,143,-0.7124111817658654,ok,-0.3453720131736057,0.07903308329926471,True,0.0,-193.82645281768853,19.0966168059978,2.3942689038286875e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,26.0,143,-0.7124111817658654,ok,-0.3453720131736053,0.07903308329926467,True,0.0,-193.82645281768853,19.09661680599777,2.394268903828719e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,27.0,143,-0.7124111817658654,ok,-0.3453720131736055,0.07903308329926471,True,0.0,-193.82645281768853,19.096616805997776,2.3942689038287194e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,28.0,143,-0.7124111817658654,ok,-0.34537201317360544,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,29.0,143,-0.7124111817658654,ok,-0.34537201317360566,0.07903308329926471,True,0.0,-193.82645281768853,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,30.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.07903308329926471,True,0.0,-193.82645281768856,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,31.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.07903308329926469,True,0.0,-193.8264528176885,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,32.0,143,-0.7124111817658654,ok,-0.3453720131736052,0.07903308329926467,True,0.0,-193.82645281768856,19.096616805997762,2.3942689038287323e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,33.0,143,-0.7124111817658654,ok,-0.34537201317360566,0.07903308329926471,True,0.0,-193.82645281768853,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,34.0,143,-0.7124111817658654,ok,-0.3453720131736055,0.0790330832992647,True,0.0,-193.82645281768856,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,35.0,143,-0.7124111817658654,ok,-0.34537201317360566,0.07903308329926471,True,0.0,-193.82645281768853,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,36.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,37.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.07903308329926471,True,0.0,-193.82645281768856,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,38.0,143,-0.7124111817658654,ok,-0.3453720131736053,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997762,2.3942689038287323e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,39.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,40.0,143,-0.7124111817658654,ok,-0.3453720131736054,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997776,2.3942689038287194e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,41.0,143,-0.7124111817658654,ok,-0.34537201317360566,0.07903308329926471,True,0.0,-193.82645281768856,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,42.0,143,-0.7124111817658654,ok,-0.3453720131736053,0.07903308329926467,True,0.0,-193.82645281768853,19.09661680599777,2.394268903828719e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,43.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,44.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,45.0,143,-0.7124111817658654,ok,-0.34537201317360533,0.07903308329926467,True,0.0,-193.8264528176885,19.096616805997776,2.3942689038287194e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,46.0,143,-0.7124111817658654,ok,-0.3453720131736055,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,47.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,48.0,143,-0.7124111817658654,ok,-0.3453720131736056,0.0790330832992647,True,0.0,-193.82645281768853,19.096616805997794,2.3942689038286916e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,49.0,143,-0.7124111817658654,ok,-0.34537201317360555,0.07903308329926471,True,0.0,-193.82645281768856,19.096616805997787,2.3942689038287014e-05,0.0
corolla_lab_chroma,corolla_lab_chroma,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,S2_random,50.0,143,-0.7124111817658654,ok,-0.3453720131736055,0.07903308329926469,True,0.0,-193.82645281768853,19.096616805997787,2.3942689038287014e-05,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S1,,142,0.2860860884731872,ok,0.30435928241437105,0.0805057842740525,True,0.0,-194.58736036540046,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S3,,142,0.2860860884731872,ok,0.30435928241437105,0.0805057842740525,True,0.0,-194.58736036540046,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,1.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,2.0,142,0.2860860884731872,ok,0.30435928241437105,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,3.0,142,0.2860860884731872,ok,0.3043592824143713,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367281,0.00023089979028190184,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,4.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,5.0,142,0.2860860884731872,ok,0.3043592824143711,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,6.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,7.0,142,0.2860860884731872,ok,0.3043592824143711,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,8.0,142,0.2860860884731872,ok,0.3043592824143711,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,9.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,10.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,11.0,142,0.2860860884731872,ok,0.30435928241437094,0.08050578427405247,True,0.0,-194.58736036540046,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,12.0,142,0.2860860884731872,ok,0.30435928241437094,0.08050578427405249,True,0.0,-194.58736036540049,14.292853182367255,0.0002308997902819047,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,13.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405253,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,14.0,142,0.2860860884731872,ok,0.30435928241437105,0.08050578427405247,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,15.0,142,0.2860860884731872,ok,0.3043592824143711,0.0805057842740525,True,0.0,-194.58736036540046,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,16.0,142,0.2860860884731872,ok,0.3043592824143711,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,17.0,142,0.2860860884731872,ok,0.30435928241437105,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,18.0,142,0.2860860884731872,ok,0.3043592824143711,0.08050578427405249,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,19.0,142,0.2860860884731872,ok,0.3043592824143713,0.08050578427405253,True,0.0,-194.58736036540049,14.292853182367278,0.00023089979028190184,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,20.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,21.0,142,0.2860860884731872,ok,0.304359282414371,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367255,0.0002308997902819047,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,22.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,23.0,142,0.2860860884731872,ok,0.3043592824143711,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,24.0,142,0.2860860884731872,ok,0.30435928241437116,0.08050578427405249,True,0.0,-194.58736036540043,14.292853182367276,0.00023089979028190249,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,25.0,142,0.2860860884731872,ok,0.3043592824143714,0.08050578427405251,True,0.0,-194.58736036540046,14.292853182367288,0.00023089979028190083,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,26.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,27.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,28.0,142,0.2860860884731872,ok,0.30435928241437127,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367276,0.00023089979028190249,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,29.0,142,0.2860860884731872,ok,0.3043592824143709,0.08050578427405249,True,0.0,-194.58736036540049,14.292853182367251,0.00023089979028190474,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,30.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,31.0,142,0.2860860884731872,ok,0.30435928241437116,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,32.0,142,0.2860860884731872,ok,0.30435928241437116,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,33.0,142,0.2860860884731872,ok,0.30435928241437105,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,34.0,142,0.2860860884731872,ok,0.304359282414371,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367251,0.00023089979028190474,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,35.0,142,0.2860860884731872,ok,0.30435928241437105,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367255,0.0002308997902819047,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,36.0,142,0.2860860884731872,ok,0.30448225276258784,0.07974676848704709,True,0.053690349446644116,-194.45517696842518,14.577994473660159,0.00020130529312086407,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,37.0,142,0.2860860884731872,ok,0.30435928241437094,0.08050578427405249,True,0.0,-194.58736036540049,14.292853182367255,0.0002308997902819047,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,38.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,39.0,142,0.2860860884731872,ok,0.3043592824143711,0.08050578427405247,True,0.0,-194.58736036540043,14.292853182367276,0.00023089979028190249,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,40.0,142,0.2860860884731872,ok,0.3043592824143711,0.08050578427405251,True,0.0,-194.58736036540049,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,41.0,142,0.2860860884731872,ok,0.3043592824143712,0.0805057842740525,True,0.0,-194.58736036540046,14.292853182367276,0.00023089979028190249,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,42.0,142,0.2860860884731872,ok,0.3043592824143712,0.0805057842740525,True,0.0,-194.58736036540043,14.292853182367276,0.00023089979028190249,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,43.0,142,0.2860860884731872,ok,0.304359282414371,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367255,0.0002308997902819047,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,44.0,142,0.2860860884731872,ok,0.30435928241437127,0.08050578427405253,True,0.0,-194.58736036540046,14.292853182367272,0.0002308997902819025,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,45.0,142,0.2860860884731872,ok,0.3043592824143712,0.08050578427405253,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,46.0,142,0.2860860884731872,ok,0.3043592824143711,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,47.0,142,0.2860860884731872,ok,0.30435928241437105,0.0805057842740525,True,0.0,-194.58736036540046,14.292853182367262,0.00023089979028190362,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,48.0,142,0.2860860884731872,ok,0.30435928241437105,0.08050578427405249,True,0.0,-194.58736036540046,14.292853182367265,0.00023089979028190316,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,49.0,142,0.2860860884731872,ok,0.304359282414371,0.0805057842740525,True,0.0,-194.58736036540046,14.292853182367255,0.0002308997902819047,0.0
orientation_image_vertical_angle,orientation_image_vertical_angle,linear_endpoint,chelsa_bio12,hydric,S2_random,50.0,142,0.2860860884731872,ok,0.3043592824143708,0.0805057842740525,True,0.0,-194.58736036540049,14.292853182367239,0.00023089979028190647,0.0
