trait,centroid_distance,overlap
orientation_angle_degrees_median,2.3977304049005816,0.7462029228392815
corolla_lab_lightness_median,0.8202971447440315,0.864703924039322
corolla_lab_chroma_median,1.6317578395679986,0.6938757605710701
corolla_hue_sin_median,1.8071840122246463,0.8174591008707326
corolla_hue_cos_median,2.270794500253371,0.640975984787534
shape_aspect_ratio_median,1.0328891998916105,0.9570738926056404
shape_circularity_median,0.9042926460841805,0.9099851985296463
shape_solidity_median,0.5656428634699827,0.9424262367004526
shape_width_cv_median,1.6625004744109642,0.848815554210984
